,graph_id,u,v,label
1361,5,18,26,0
1362,5,18,27,0
1363,5,18,28,0
1364,5,18,30,0
1365,5,18,32,0
1366,5,18,33,0
1367,5,18,55,0
1368,5,18,57,0
1369,5,18,43,0
1370,5,19,39,0
1371,5,19,41,0
1372,5,19,44,0
1373,5,19,22,0
1374,5,20,43,0
1375,5,20,50,0
1376,5,20,56,0
1377,5,20,33,0
1378,5,20,45,0
1379,5,20,39,0
1380,5,20,40,0
1381,5,20,57,0
1382,5,20,59,0
1383,5,21,25,0
1384,5,22,24,0
1385,5,22,45,0
1386,5,22,48,0
1387,5,22,49,0
1388,5,22,50,0
1389,5,22,51,0
1390,5,22,33,0
1391,5,22,36,0
1392,5,22,38,0
1393,5,22,43,0
1394,5,22,46,0
1395,5,22,55,0
1396,5,22,30,0
1397,5,22,34,0
1398,5,22,47,0
1399,5,23,24,0
1400,5,23,26,0
1401,5,23,27,0
1402,5,23,28,0
1403,5,23,29,0
1404,5,23,30,0
1405,5,23,31,0
1406,5,23,32,0
1407,5,23,33,0
1408,5,23,34,0
1409,5,23,35,0
1410,5,23,25,0
1411,5,24,30,0
1412,5,24,34,0
1413,5,24,42,0
1414,5,24,45,0
1415,5,24,46,0
1416,5,24,47,0
1417,5,24,51,0
1418,5,24,55,0
1419,5,24,57,0
1420,5,24,50,0
1421,5,25,26,0
1422,5,25,33,0
1423,5,25,43,0
1424,5,25,45,0
1425,5,25,27,0
1426,5,25,28,0
1427,5,25,29,0
1428,5,25,32,0
1429,5,25,38,0
1430,5,25,50,0
1431,5,25,35,0
1432,5,25,30,0
1433,5,25,31,0
1434,5,25,36,0
1435,5,26,30,0
1436,5,26,31,0
1437,5,26,32,0
1438,5,26,33,0
1439,5,26,34,0
1440,5,26,35,0
1441,5,26,37,0
1442,5,26,43,0
1443,5,26,53,0
1444,5,26,58,0
1445,5,27,28,0
1446,5,27,30,0
1447,5,27,31,0
1448,5,27,32,0
1449,5,27,33,0
1450,5,27,34,0
1451,5,27,35,0
1452,5,27,29,0
1453,5,28,30,0
1454,5,28,31,0
1455,5,28,32,0
1456,5,28,33,0
1457,5,28,34,0
1458,5,28,29,0
1459,5,29,33,0
1460,5,29,35,0
1461,5,29,30,0
1462,5,29,32,0
1463,5,29,38,0
1464,5,29,43,0
1465,5,29,31,0
1466,5,30,31,0
1467,5,30,32,0
1468,5,30,33,0
1469,5,30,34,0
1470,5,30,36,0
1471,5,30,38,0
1472,5,30,43,0
1473,5,30,37,0
1474,5,30,40,0
1475,5,31,32,0
1476,5,31,33,0
1477,5,31,34,0
1478,5,32,33,0
1479,5,32,34,0
1480,5,32,35,0
1481,5,32,43,0
1482,5,32,52,0
1483,5,33,34,0
1484,5,33,35,0
1485,5,33,56,0
1486,5,33,38,0
1487,5,33,45,0
1488,5,33,49,0
1489,5,33,44,0
1490,5,33,43,0
1491,5,34,57,0
1492,5,34,43,0
1493,5,35,43,0
1494,5,36,39,0
1495,5,36,40,0
1496,5,36,38,0
1497,5,36,43,0
1498,5,36,37,0
1499,5,36,42,0
1500,5,36,44,0
1501,5,36,41,0
1502,5,37,38,0
1503,5,37,43,0
1504,5,37,53,0
1505,5,37,58,0
1506,5,38,43,0
1507,5,38,45,0
1508,5,38,50,0
1509,5,38,54,0
1510,5,38,42,0
1511,5,39,40,0
1512,5,39,41,0
1513,5,39,44,0
1514,5,40,41,0
1515,5,40,44,0
1516,5,41,44,0
1517,5,42,50,0
1518,5,42,55,0
1519,5,42,57,0
1520,5,43,50,0
1521,5,43,52,0
1522,5,43,53,0
1523,5,43,54,0
1524,5,43,56,0
1525,5,43,58,0
1526,5,43,60,0
1527,5,43,45,0
1528,5,45,46,0
1529,5,45,48,0
1530,5,45,51,0
1531,5,45,50,0
1532,5,45,47,0
1533,5,45,49,0
1534,5,46,47,0
1535,5,46,50,0
1536,5,46,51,0
1537,5,46,49,0
1538,5,46,55,0
1539,5,47,51,0
1540,5,47,50,0
1541,5,48,49,0
1542,5,48,51,0
1543,5,49,50,0
1544,5,49,51,0
1545,5,49,52,0
1546,5,50,51,0
1547,5,50,56,0
1548,5,50,55,0
1549,5,50,57,0
1550,5,51,55,0
1551,5,52,53,0
1552,5,52,54,0
1553,5,53,54,0
1554,5,53,58,0
1555,5,53,60,0
1556,5,53,55,0
1557,5,54,58,0
1558,5,54,60,0
1559,5,55,57,0
1560,5,58,60,0
1561,6,0,10,0
1562,6,0,14,0
1563,6,0,15,0
1564,6,0,40,0
1565,6,0,42,0
1566,6,0,47,0
1567,6,1,17,0
1568,6,1,19,0
1569,6,1,26,0
1570,6,1,27,0
1571,6,1,28,0
1572,6,1,36,0
1573,6,1,41,0
1574,6,1,54,0
1575,6,2,10,0
1576,6,2,42,0
1577,6,2,44,0
1578,6,2,61,0
1579,6,3,8,0
1580,6,3,14,0
1581,6,3,59,0
1582,6,4,51,0
1583,6,5,9,0
1584,6,5,13,0
1585,6,5,56,0
1586,6,5,57,0
1587,6,6,9,0
1588,6,6,13,0
1589,6,6,17,0
1590,6,6,54,0
1591,6,6,56,0
1592,6,6,57,0
1593,6,7,19,0
1594,6,7,27,0
1595,6,7,30,0
1596,6,7,40,0
1597,6,7,54,0
1598,6,8,20,0
1599,6,8,28,0
1600,6,8,37,0
1601,6,8,45,0
1602,6,8,59,0
1603,6,9,13,0
1604,6,9,17,0
1605,6,9,32,0
1606,6,9,41,0
1607,6,9,57,0
1608,6,10,29,0
1609,6,10,42,0
1610,6,10,47,0
1611,6,11,51,0
1612,6,12,33,0
1613,6,13,17,0
1614,6,13,32,0
1615,6,13,41,0
1616,6,13,54,0
1617,6,13,57,0
1618,6,14,16,0
1619,6,14,24,0
1620,6,14,33,0
1621,6,14,34,0
1622,6,14,37,0
1623,6,14,38,0
1624,6,14,40,0
1625,6,14,43,0
1626,6,14,50,0
1627,6,14,52,0
1628,6,15,18,0
1629,6,15,24,0
1630,6,15,40,0
1631,6,15,45,0
1632,6,15,55,0
1633,6,15,59,0
1634,6,16,20,0
1635,6,16,33,0
1636,6,16,37,0
1637,6,16,38,0
1638,6,16,50,0
1639,6,17,22,0
1640,6,17,25,0
1641,6,17,27,0
1642,6,17,31,0
1643,6,17,57,0
1644,6,18,20,0
1645,6,18,21,0
1646,6,18,24,0
1647,6,18,29,0
1648,6,18,45,0
1649,6,18,51,0
1650,6,19,30,0
1651,6,19,54,0
1652,6,20,28,0
1653,6,20,36,0
1654,6,20,38,0
1655,6,20,44,0
1656,6,20,47,0
1657,6,20,50,0
1658,6,21,29,0
1659,6,21,33,0
1660,6,21,37,0
1661,6,21,45,0
1662,6,21,51,0
1663,6,23,36,0
1664,6,23,45,0
1665,6,23,51,0
1666,6,24,29,0
1667,6,24,45,0
1668,6,24,51,0
1669,6,25,26,0
1670,6,25,27,0
1671,6,26,27,0
1672,6,28,30,0
1673,6,28,47,0
1674,6,29,35,0
1675,6,29,43,0
1676,6,29,45,0
1677,6,29,51,0
1678,6,29,52,0
1679,6,30,42,0
1680,6,30,47,0
1681,6,32,60,0
1682,6,33,34,0
1683,6,33,37,0
1684,6,33,38,0
1685,6,33,40,0
1686,6,33,43,0
1687,6,33,50,0
1688,6,34,37,0
1689,6,34,44,0
1690,6,34,49,0
1691,6,36,37,0
1692,6,36,39,0
1693,6,36,40,0
1694,6,36,59,0
1695,6,37,40,0
1696,6,37,43,0
1697,6,37,45,0
1698,6,37,61,0
1699,6,38,43,0
1700,6,38,44,0
1701,6,38,52,0
1702,6,38,58,0
1703,6,39,57,0
1704,6,40,52,0
1705,6,41,54,0
1706,6,41,57,0
1707,6,42,47,0
1708,6,42,50,0
1709,6,43,46,0
1710,6,43,53,0
1711,6,45,50,0
1712,6,45,51,0
1713,6,45,59,0
1714,6,46,49,0
1715,6,48,57,0
1716,6,50,51,0
1717,6,51,55,0
1718,6,53,61,0
1719,6,54,57,0
1720,7,0,24,0
1721,7,0,25,0
1722,7,0,34,0
1723,7,0,28,0
1724,7,1,17,0
1725,7,1,31,0
1726,7,2,23,0
1727,7,2,30,0
1728,7,2,33,0
1729,7,2,9,0
1730,7,3,11,0
1731,7,3,18,0
1732,7,3,22,0
1733,7,3,12,0
1734,7,3,25,0
1735,7,3,27,0
1736,7,3,28,0
1737,7,4,24,0
1738,7,4,28,0
1739,7,4,33,0
1740,7,5,10,0
1741,7,6,23,0
1742,7,6,24,0
1743,7,6,25,0
1744,7,6,27,0
1745,7,6,28,0
1746,7,6,34,0
1747,7,6,31,0
1748,7,7,9,0
1749,7,7,28,0
1750,7,8,13,0
1751,7,9,11,0
1752,7,9,22,0
1753,7,9,26,0
1754,7,10,12,0
1755,7,10,13,0
1756,7,11,14,0
1757,7,11,25,0
1758,7,11,32,0
1759,7,11,24,0
1760,7,12,14,0
1761,7,12,23,0
1762,7,12,24,0
1763,7,12,25,0
1764,7,12,27,0
1765,7,12,34,0
1766,7,12,29,0
1767,7,13,22,0
1768,7,13,23,0
1769,7,13,26,0
1770,7,13,27,0
1771,7,13,28,0
1772,7,13,24,0
1773,7,14,18,0
1774,7,14,22,0
1775,7,14,23,0
1776,7,14,25,0
1777,7,14,27,0
1778,7,14,28,0
1779,7,14,29,0
1780,7,14,31,0
1781,7,14,32,0
1782,7,14,24,0
1783,7,15,25,0
1784,7,16,24,0
1785,7,16,25,0
1786,7,18,25,0
1787,7,18,32,0
1788,7,18,24,0
1789,7,19,22,0
1790,7,19,23,0
1791,7,19,30,0
1792,7,19,28,0
1793,7,20,30,0
1794,7,21,26,0
1795,7,21,33,0
1796,7,22,25,0
1797,7,22,32,0
1798,7,22,24,0
1799,7,23,27,0
1800,8,0,20,0
1801,8,0,21,0
1802,8,0,22,0
1803,8,0,23,0
1804,8,0,24,0
1805,8,1,20,0
1806,8,1,25,0
1807,8,1,26,0
1808,8,1,27,0
1809,8,1,24,0
1810,8,2,28,0
1811,8,2,29,0
1812,8,3,28,0
1813,8,3,29,0
1814,8,3,23,0
1815,8,4,25,0
1816,8,4,30,0
1817,8,5,31,0
1818,8,5,25,0
1819,8,5,23,0
1820,8,6,32,0
1821,8,6,31,0
1822,8,6,33,0
1823,8,6,25,0
1824,8,6,23,0
1825,8,6,24,0
1826,8,7,20,0
1827,8,7,34,0
1828,8,7,26,0
1829,8,7,27,0
1830,8,7,22,0
1831,8,7,23,0
1832,8,7,35,0
1833,8,8,36,0
1834,8,8,21,0
1835,8,8,23,0
1836,8,8,24,0
1837,8,9,32,0
1838,8,9,33,0
1839,8,9,25,0
1840,8,9,23,0
1841,8,9,24,0
1842,8,9,35,0
1843,8,10,34,0
1844,8,10,36,0
1845,8,10,21,0
1846,8,10,27,0
1847,8,10,37,0
1848,8,10,24,0
1849,8,11,20,0
1850,8,11,34,0
1851,8,11,36,0
1852,8,11,21,0
1853,8,11,37,0
1854,8,11,23,0
1855,8,11,24,0
1856,8,12,28,0
1857,8,12,25,0
1858,8,12,26,0
1859,8,12,30,0
1860,8,12,38,0
1861,8,12,39,0
1862,8,12,37,0
1863,8,12,23,0
1864,8,12,24,0
1865,8,13,25,0
1866,8,13,36,0
1867,8,13,21,0
1868,8,13,39,0
1869,8,13,23,0
1870,8,13,24,0
1871,8,14,25,0
1872,8,14,21,0
1873,8,14,24,0
1874,8,15,40,0
1875,8,15,41,0
1876,8,15,25,0
1877,8,15,27,0
1878,8,15,22,0
1879,8,15,42,0
1880,8,15,23,0
1881,8,15,24,0
1882,8,15,43,0
1883,8,16,28,0
1884,8,16,25,0
1885,8,16,29,0
1886,8,17,40,0
1887,8,17,41,0
1888,8,17,37,0
1889,8,17,42,0
1890,8,17,43,0
1891,8,18,40,0
1892,8,18,25,0
1893,8,18,38,0
1894,8,19,20,0
1895,8,19,36,0
1896,8,19,37,0
1897,8,19,23,0
1898,8,19,24,0
1899,9,0,1,0
1900,9,0,2,0
1901,9,0,3,0
1902,9,0,4,0
1903,9,0,5,0
1904,9,0,6,0
1905,9,0,7,0
1906,9,0,8,0
1907,9,0,9,0
1908,9,0,10,0
1909,9,0,11,0
1910,9,0,12,0
1911,9,0,13,0
1912,9,0,14,0
1913,9,0,15,0
1914,9,0,16,0
1915,9,0,17,0
1916,9,0,18,0
1917,9,0,19,0
1918,9,0,20,0
1919,9,0,21,0
1920,9,1,6,0
1921,9,1,8,0
1922,9,1,15,0
1923,9,1,52,0
1924,9,1,68,0
1925,9,1,142,0
1926,9,1,158,0
1927,9,2,11,0
1928,9,2,14,0
1929,9,2,133,0
1930,9,2,8,0
1931,9,2,13,0
1932,9,2,81,0
1933,9,3,115,0
1934,9,3,12,0
1935,9,3,35,0
1936,9,3,20,0
1937,9,3,17,0
1938,9,3,8,0
1939,9,3,13,0
1940,9,3,16,0
1941,9,3,22,0
1942,9,3,51,0
1943,9,3,78,0
1944,9,3,85,0
1945,9,3,86,0
1946,9,4,89,0
1947,9,4,6,0
1948,9,4,7,0
1949,9,4,13,0
1950,9,4,26,0
1951,9,4,52,0
1952,9,4,155,0
1953,9,4,163,0
1954,9,5,159,0
1955,9,5,100,0
1956,9,5,17,0
1957,9,5,55,0
1958,9,5,160,0
1959,9,5,58,0
1960,9,5,42,0
1961,9,5,15,0
1962,9,5,115,0
1963,9,5,161,0
1964,9,5,19,0
1965,9,5,20,0
1966,9,5,21,0
1967,9,5,12,0
1968,9,5,16,0
1969,9,5,18,0
1970,9,5,52,0
1971,9,5,54,0
1972,9,5,59,0
1973,9,5,60,0
1974,9,5,61,0
1975,9,5,63,0
1976,9,5,64,0
1977,9,5,69,0
1978,9,5,75,0
1979,9,5,83,0
1980,9,5,84,0
1981,9,5,85,0
1982,9,5,86,0
1983,9,5,98,0
1984,9,5,124,0
1985,9,5,141,0
1986,9,5,149,0
1987,9,5,158,0
1988,9,6,28,0
1989,9,6,17,0
1990,9,6,89,0
1991,9,6,26,0
1992,9,6,7,0
1993,9,6,8,0
1994,9,6,13,0
1995,9,6,96,0
1996,9,7,26,0
1997,9,7,13,0
1998,9,7,27,0
1999,9,8,28,0
2000,9,8,14,0
2001,9,8,11,0
2002,9,8,17,0
2003,9,8,9,0
2004,9,9,10,0
2005,9,9,17,0
2006,9,9,19,0
2007,9,9,21,0
2008,9,9,56,0
2009,9,9,131,0
2010,9,9,134,0
2011,9,10,13,0
2012,9,10,16,0
2013,9,10,17,0
2014,9,10,19,0
2015,9,10,52,0
2016,9,10,60,0
2017,9,10,61,0
2018,9,10,62,0
2019,9,10,64,0
2020,9,10,69,0
2021,9,10,87,0
2022,9,10,95,0
2023,9,10,97,0
2024,9,10,106,0
2025,9,10,110,0
2026,9,10,118,0
2027,9,11,14,0
2028,9,12,15,0
2029,9,12,20,0
2030,9,12,17,0
2031,9,12,55,0
2032,9,12,16,0
2033,9,12,51,0
2034,9,12,54,0
2035,9,12,61,0
2036,9,12,75,0
2037,9,12,78,0
2038,9,13,51,0
2039,9,13,96,0
2040,9,13,16,0
2041,9,13,90,0
2042,9,13,23,0
2043,9,13,97,0
2044,9,13,25,0
2045,9,13,14,0
2046,9,13,62,0
2047,9,13,26,0
2048,9,13,27,0
2049,9,13,19,0
2050,9,13,21,0
2051,9,13,22,0
2052,9,13,83,0
2053,9,14,15,0
2054,9,15,58,0
2055,9,15,20,0
2056,9,15,17,0
2057,9,15,55,0
2058,9,15,16,0
2059,9,15,52,0
2060,9,15,57,0
2061,9,15,61,0
2062,9,15,85,0
2063,9,16,51,0
2064,9,16,100,0
2065,9,16,17,0
2066,9,16,55,0
2067,9,16,35,0
2068,9,16,60,0
2069,9,16,85,0
2070,9,16,115,0
2071,9,16,19,0
2072,9,16,20,0
2073,9,16,54,0
2074,9,16,83,0
2075,9,16,84,0
2076,9,16,86,0
2077,9,16,98,0
2078,9,16,124,0
2079,9,17,102,0
2080,9,17,55,0
2081,9,17,25,0
2082,9,17,58,0
2083,9,17,115,0
2084,9,17,19,0
2085,9,17,20,0
2086,9,17,21,0
2087,9,17,31,0
2088,9,17,33,0
2089,9,17,35,0
2090,9,17,36,0
2091,9,17,38,0
2092,9,17,43,0
2093,9,17,44,0
2094,9,17,46,0
2095,9,17,47,0
2096,9,17,49,0
2097,9,17,51,0
2098,9,17,52,0
2099,9,17,54,0
2100,9,17,57,0
2101,9,17,59,0
2102,9,17,60,0
2103,9,17,63,0
2104,9,17,66,0
2105,9,17,70,0
2106,9,17,71,0
2107,9,17,72,0
2108,9,17,74,0
2109,9,17,75,0
2110,9,17,83,0
2111,9,17,84,0
2112,9,17,85,0
2113,9,17,86,0
2114,9,17,90,0
2115,9,17,92,0
2116,9,17,93,0
2117,9,17,95,0
2118,9,17,97,0
2119,9,17,100,0
2120,9,17,101,0
2121,9,17,108,0
2122,9,17,109,0
2123,9,17,110,0
2124,9,17,116,0
2125,9,17,120,0
2126,9,17,121,0
2127,9,17,123,0
2128,9,17,127,0
2129,9,17,141,0
2130,9,17,145,0
2131,9,17,148,0
2132,9,18,58,0
2133,9,18,54,0
2134,9,18,52,0
2135,9,19,25,0
2136,9,19,89,0
2137,9,19,21,0
2138,9,19,42,0
2139,9,19,51,0
2140,9,19,56,0
2141,9,19,60,0
2142,9,19,61,0
2143,9,19,62,0
2144,9,19,63,0
2145,9,19,64,0
2146,9,19,69,0
2147,9,19,87,0
2148,9,19,91,0
2149,9,19,94,0
2150,9,19,95,0
2151,9,19,118,0
2152,9,19,122,0
2153,9,20,51,0
2154,9,20,75,0
2155,9,20,85,0
2156,9,20,86,0
2157,9,21,45,0
2158,9,21,33,0
2159,9,21,55,0
2160,9,21,51,0
2161,9,21,52,0
2162,9,21,54,0
2163,9,21,61,0
2164,9,21,64,0
2165,9,21,72,0
2166,9,21,83,0
2167,9,21,85,0
2168,9,21,86,0
2169,9,21,87,0
2170,9,21,110,0
2171,9,21,122,0
2172,9,22,23,0
2173,9,22,24,0
2174,9,22,25,0
2175,9,22,26,0
2176,9,22,27,0
2177,9,23,127,0
2178,9,23,51,0
2179,9,23,90,0
2180,9,23,92,0
2181,9,23,128,0
2182,9,23,25,0
2183,9,23,26,0
2184,9,23,126,0
2185,9,23,24,0
2186,9,23,61,0
2187,9,23,75,0
2188,9,23,96,0
2189,9,23,162,0
2190,9,24,26,0
2191,9,24,25,0
2192,9,24,92,0
2193,9,25,40,0
2194,9,25,42,0
2195,9,25,51,0
2196,9,25,61,0
2197,9,25,62,0
2198,9,25,87,0
2199,9,25,90,0
2200,9,25,92,0
2201,9,25,93,0
2202,9,25,94,0
2203,9,25,109,0
2204,9,26,55,0
2205,9,26,49,0
2206,9,26,51,0
2207,9,26,86,0
2208,9,26,96,0
2209,9,26,127,0
2210,9,26,155,0
2211,9,27,90,0
2212,9,28,133,0
2213,9,28,98,0
2214,9,29,30,0
2215,9,29,31,0
2216,9,29,32,0
2217,9,29,33,0
2218,9,29,34,0
2219,9,29,35,0
2220,9,29,36,0
2221,9,29,37,0
2222,9,29,38,0
2223,9,29,39,0
2224,9,30,31,0
2225,9,30,72,0
2226,9,30,33,0
2227,9,30,34,0
2228,9,30,36,0
2229,9,30,67,0
2230,9,30,37,0
2231,9,30,38,0
2232,9,30,47,0
2233,9,30,39,0
2234,9,30,66,0
2235,9,31,120,0
2236,9,31,45,0
2237,9,31,33,0
2238,9,31,109,0
2239,9,31,49,0
2240,9,31,35,0
2241,9,31,36,0
2242,9,31,37,0
2243,9,31,38,0
2244,9,31,47,0
2245,9,31,39,0
2246,9,32,39,0
2247,9,32,43,0
2248,9,32,87,0
2249,9,33,151,0
2250,9,33,102,0
2251,9,33,35,0
2252,9,33,37,0
2253,9,33,38,0
2254,9,33,43,0
2255,9,33,44,0
2256,9,33,45,0
2257,9,33,46,0
2258,9,33,61,0
2259,9,33,66,0
2260,9,33,70,0
2261,9,33,72,0
2262,9,33,73,0
2263,9,33,87,0
2264,9,33,92,0
2265,9,33,95,0
2266,9,33,103,0
2267,9,33,106,0
2268,9,33,108,0
2269,9,33,109,0
2270,9,33,110,0
2271,9,33,111,0
2272,9,33,116,0
2273,9,33,120,0
2274,9,33,153,0
2275,9,33,156,0
2276,9,34,36,0
2277,9,34,37,0
2278,9,35,44,0
2279,9,35,102,0
2280,9,35,46,0
2281,9,35,36,0
2282,9,35,151,0
2283,9,35,115,0
2284,9,35,37,0
2285,9,35,38,0
2286,9,35,47,0
2287,9,35,66,0
2288,9,35,71,0
2289,9,35,72,0
2290,9,35,73,0
2291,9,35,74,0
2292,9,35,84,0
2293,9,35,85,0
2294,9,35,111,0
2295,9,35,120,0
2296,9,36,37,0
2297,9,36,38,0
2298,9,36,39,0
2299,9,36,47,0
2300,9,37,51,0
2301,9,37,102,0
2302,9,37,46,0
2303,9,37,130,0
2304,9,37,38,0
2305,9,37,82,0
2306,9,37,100,0
2307,9,37,47,0
2308,9,37,39,0
2309,9,37,66,0
2310,9,37,72,0
2311,9,38,45,0
2312,9,38,46,0
2313,9,38,49,0
2314,9,38,102,0
2315,9,38,107,0
2316,9,38,120,0
2317,9,38,47,0
2318,9,38,39,0
2319,9,38,105,0
2320,9,39,82,0
2321,9,39,47,0
2322,9,41,42,0
2323,9,42,90,0
2324,9,42,89,0
2325,9,42,115,0
2326,9,42,61,0
2327,9,42,63,0
2328,9,42,87,0
2329,9,42,91,0
2330,9,42,92,0
2331,9,42,93,0
2332,9,43,44,0
2333,9,43,45,0
2334,9,43,46,0
2335,9,43,47,0
2336,9,44,45,0
2337,9,44,46,0
2338,9,44,47,0
2339,9,44,66,0
2340,9,44,71,0
2341,9,44,72,0
2342,9,44,74,0
2343,9,44,110,0
2344,9,44,111,0
2345,9,45,47,0
2346,9,45,71,0
2347,9,45,72,0
2348,9,45,104,0
2349,9,45,105,0
2350,9,45,106,0
2351,9,45,108,0
2352,9,45,109,0
2353,9,45,110,0
2354,9,45,120,0
2355,9,46,70,0
2356,9,46,102,0
2357,9,46,144,0
2358,9,46,47,0
2359,9,46,65,0
2360,9,46,66,0
2361,9,46,71,0
2362,9,46,72,0
2363,9,46,74,0
2364,9,46,83,0
2365,9,46,105,0
2366,9,46,109,0
2367,9,46,111,0
2368,9,46,124,0
2369,9,46,129,0
2370,9,46,140,0
2371,9,47,70,0
2372,9,47,49,0
2373,9,47,121,0
2374,9,47,66,0
2375,9,47,71,0
2376,9,47,72,0
2377,9,47,74,0
2378,9,47,111,0
2379,9,48,49,0
2380,9,49,121,0
2381,9,49,111,0
2382,9,49,120,0
2383,9,49,127,0
2384,9,50,51,0
2385,9,51,127,0
2386,9,51,55,0
2387,9,51,90,0
2388,9,51,100,0
2389,9,51,118,0
2390,9,51,97,0
2391,9,51,92,0
2392,9,51,60,0
2393,9,51,69,0
2394,9,51,61,0
2395,9,51,62,0
2396,9,51,75,0
2397,9,51,83,0
2398,9,51,87,0
2399,9,51,88,0
2400,9,51,93,0
2401,9,51,94,0
2402,9,52,53,0
2403,9,52,54,0
2404,9,52,55,0
2405,9,52,56,0
2406,9,52,57,0
2407,9,52,58,0
2408,9,52,59,0
2409,9,52,60,0
2410,9,52,61,0
2411,9,52,62,0
2412,9,52,63,0
2413,9,52,64,0
2414,9,54,55,0
2415,9,54,61,0
2416,9,54,85,0
2417,9,54,59,0
2418,9,54,84,0
2419,9,55,115,0
2420,9,55,61,0
2421,9,55,69,0
2422,9,55,83,0
2423,9,55,85,0
2424,9,55,150,0
2425,9,56,118,0
2426,9,56,92,0
2427,9,56,61,0
2428,9,56,64,0
2429,9,56,68,0
2430,9,56,87,0
2431,9,56,91,0
2432,9,57,58,0
2433,9,59,157,0
2434,9,60,95,0
2435,9,60,63,0
2436,9,61,118,0
2437,9,61,122,0
2438,9,61,90,0
2439,9,61,97,0
2440,9,61,94,0
2441,9,61,64,0
2442,9,61,109,0
2443,9,61,110,0
2444,9,61,85,0
2445,9,61,92,0
2446,9,61,69,0
2447,9,61,62,0
2448,9,61,63,0
2449,9,61,75,0
2450,9,61,84,0
2451,9,61,87,0
2452,9,61,91,0
2453,9,62,89,0
2454,9,62,93,0
2455,9,62,90,0
2456,9,62,91,0
2457,9,62,112,0
2458,9,62,92,0
2459,9,62,94,0
2460,9,62,64,0
2461,9,62,87,0
2462,9,64,152,0
2463,9,64,90,0
2464,9,64,92,0
2465,9,64,87,0
2466,9,64,91,0
2467,9,64,122,0
2468,9,65,66,0
2469,9,65,67,0
2470,9,66,71,0
2471,9,66,72,0
2472,9,66,73,0
2473,9,66,74,0
2474,9,66,67,0
2475,9,68,69,0
2476,9,68,70,0
2477,9,69,127,0
2478,9,69,143,0
2479,9,69,131,0
2480,9,69,136,0
2481,9,69,137,0
2482,9,69,92,0
2483,9,69,82,0
2484,9,69,144,0
2485,9,69,94,0
2486,9,69,117,0
2487,9,69,134,0
2488,9,69,162,0
2489,9,70,72,0
2490,9,70,109,0
2491,9,70,110,0
2492,9,70,111,0
2493,9,71,72,0
2494,9,71,105,0
2495,9,71,74,0
2496,9,71,111,0
2497,9,72,119,0
2498,9,72,106,0
2499,9,72,107,0
2500,9,72,102,0
2501,9,72,110,0
2502,9,72,120,0
2503,9,72,82,0
2504,9,72,111,0
2505,9,72,121,0
2506,9,72,74,0
2507,9,72,108,0
2508,9,75,76,0
2509,9,75,77,0
2510,9,75,78,0
2511,9,75,79,0
2512,9,75,80,0
2513,9,75,81,0
2514,9,76,77,0
2515,9,77,78,0
2516,9,77,79,0
2517,9,77,81,0
2518,9,77,113,0
2519,9,78,80,0
2520,9,78,79,0
2521,9,79,114,0
2522,9,79,81,0
2523,9,79,113,0
2524,9,81,113,0
2525,9,82,100,0
2526,9,82,130,0
2527,9,83,84,0
2528,9,83,85,0
2529,9,83,86,0
2530,9,84,85,0
2531,9,85,115,0
2532,9,85,141,0
2533,9,85,125,0
2534,9,86,100,0
2535,9,86,101,0
2536,9,86,115,0
2537,9,86,87,0
2538,9,87,88,0
2539,9,87,89,0
2540,9,87,90,0
2541,9,87,91,0
2542,9,87,92,0
2543,9,87,93,0
2544,9,87,94,0
2545,9,87,95,0
2546,9,88,94,0
2547,9,89,90,0
2548,9,89,91,0
2549,9,89,92,0
2550,9,89,93,0
2551,9,89,112,0
2552,9,90,126,0
2553,9,90,91,0
2554,9,90,92,0
2555,9,90,93,0
2556,9,90,94,0
2557,9,90,96,0
2558,9,91,92,0
2559,9,91,94,0
2560,9,92,126,0
2561,9,92,93,0
2562,9,92,94,0
2563,9,93,94,0
2564,9,93,126,0
2565,9,95,106,0
2566,9,95,116,0
2567,9,98,99,0
2568,9,98,100,0
2569,9,98,101,0
2570,9,99,102,0
2571,9,100,130,0
2572,9,101,116,0
2573,9,102,105,0
2574,9,102,108,0
2575,9,102,111,0
2576,9,102,140,0
2577,9,104,105,0
2578,9,104,106,0
2579,9,104,107,0
2580,9,105,119,0
2581,9,105,106,0
2582,9,105,107,0
2583,9,105,140,0
2584,9,105,111,0
2585,9,106,108,0
2586,9,106,109,0
2587,9,106,110,0
2588,9,106,140,0
2589,9,107,111,0
2590,9,107,119,0
2591,9,108,109,0
2592,9,108,110,0
2593,9,109,110,0
2594,9,110,111,0
2595,9,111,120,0
2596,9,111,121,0
2597,9,113,114,0
2598,9,118,122,0
2599,9,119,130,0
2600,9,124,125,0
2601,9,125,131,0
2602,9,125,132,0
2603,9,126,155,0
2604,9,126,163,0
2605,9,126,164,0
2606,9,131,138,0
2607,9,131,139,0
2608,9,131,137,0
2609,9,131,134,0
2610,9,132,134,0
2611,9,134,135,0
2612,9,134,136,0
2613,9,134,137,0
2614,9,134,138,0
2615,9,134,139,0
2616,9,135,137,0
2617,9,136,139,0
2618,9,137,139,0
2619,9,138,139,0
2620,9,141,154,0
2621,9,143,162,0
2622,9,146,147,0
2623,9,146,162,0
2624,9,147,162,0
2625,10,0,1,0
2626,10,0,4,0
2627,10,0,9,0
2628,10,0,16,0
2629,10,0,23,0
2630,10,0,33,0
2631,10,0,35,0
